Alumin ioPreto300mm
227-   [24.25;24.00;24.25;25.00;24.50;24.25;24.00;23.75;24.75;24.25;25.25;27.25;26.75;25.00;23.75;23.75;23.75;24.25;25.50;32.50;31.25;25.00;24.75;23.75;24.00;24.25;25.75;38.75;36.25;24.75;24.00;23.25;24.25;24.75;25.50;38.75;35.00;24.25;23.75;23.25;23.75;23.75;24.50;27.00;26.25;23.50;23.25;23.00;23.00;23.25;23.00;23.75;23.50;23.00;22.50;21.75;22.25;22.75;23.25;22.75;22.75;22.25;22.75;22.00]
712-   [24.75;24.25;24.25;25.25;25.25;24.00;24.50;23.00;24.50;24.25;25.25;26.75;26.50;24.75;24.00;24.25;24.25;24.50;25.50;32.25;31.50;24.75;23.75;23.00;23.75;24.00;25.50;38.50;36.00;24.75;23.75;23.50;23.75;23.75;25.75;38.75;35.50;24.75;23.75;23.25;23.25;23.50;24.25;27.25;26.00;23.50;23.00;22.75;23.25;22.75;23.25;23.50;23.50;23.25;23.00;21.50;22.50;23.25;23.00;22.25;22.75;22.25;22.25;22.25]
1197-  [24.50;23.75;24.25;24.75;25.00;24.25;24.25;24.25;24.25;24.00;25.00;27.25;26.75;25.00;24.50;24.00;24.75;24.50;25.25;32.25;31.50;25.25;24.50;23.50;24.50;24.25;25.75;38.50;36.25;25.25;23.50;23.75;23.50;24.50;25.25;39.00;35.25;25.00;24.00;22.75;23.75;24.00;24.75;27.25;26.25;23.50;23.00;23.25;23.50;23.25;23.50;23.75;23.75;23.00;23.00;22.50;22.25;23.00;23.25;23.00;22.50;22.75;22.25;22.00]
1682-  [24.50;23.50;24.50;24.75;24.75;24.25;24.50;24.00;24.25;24.25;24.75;26.75;27.00;24.75;24.25;24.00;24.00;24.50;25.00;32.25;31.75;25.25;24.25;23.50;23.75;24.25;26.00;38.50;36.00;24.75;24.25;23.50;23.75;24.25;25.25;38.75;35.50;24.25;23.75;23.00;23.25;23.50;24.25;27.50;26.25;23.75;23.25;23.00;23.00;23.00;23.25;24.00;23.50;23.00;22.25;22.00;23.50;22.50;23.50;22.75;22.75;22.50;23.00;22.50]
2167-  [24.50;23.75;24.25;25.00;25.00;24.25;24.50;24.00;24.00;23.75;25.00;27.25;27.00;25.00;23.75;24.25;24.25;24.50;25.00;32.00;31.50;24.50;24.25;23.75;24.25;24.00;25.50;38.50;36.00;25.00;23.75;23.50;24.00;24.00;25.50;38.75;35.50;24.50;23.50;22.75;23.50;23.50;24.75;27.50;26.00;24.00;23.25;22.75;23.00;23.25;23.25;23.75;23.25;23.25;23.00;21.75;23.00;23.50;23.00;23.00;22.75;22.25;23.00;23.00]
2652-  [24.50;24.00;24.00;24.75;25.00;24.00;25.00;24.00;23.75;24.50;24.75;26.50;26.75;24.50;24.25;24.00;24.50;24.50;25.25;32.00;31.25;25.00;24.25;23.25;24.25;23.75;25.50;38.25;36.25;25.00;23.75;23.00;23.75;24.50;25.50;39.00;35.50;24.75;23.75;23.00;23.50;24.00;24.75;27.25;26.25;24.00;23.25;22.75;22.75;23.25;23.50;23.25;23.50;23.25;22.75;22.25;23.50;23.25;22.75;22.75;23.00;22.50;22.50;22.50]
3137-  [24.25;23.75;24.00;24.50;25.00;24.50;24.75;24.25;24.25;23.75;25.00;26.75;26.50;24.75;24.00;24.50;24.50;24.25;25.00;32.25;31.25;25.00;24.50;23.50;24.00;24.25;25.50;38.25;36.25;24.75;23.75;23.25;23.50;24.25;25.50;39.00;35.00;24.75;24.00;23.25;23.50;23.75;24.75;27.25;26.75;23.50;23.25;23.25;23.00;23.50;23.50;24.00;23.75;23.50;23.00;21.75;23.50;22.75;23.25;23.00;22.75;22.25;23.00;22.25]
3622-  [24.00;23.75;24.25;25.25;25.00;24.25;24.25;23.75;24.25;24.00;25.25;27.25;27.00;24.75;23.75;24.00;23.75;24.25;25.75;32.25;31.00;25.00;24.25;23.25;24.50;23.75;25.25;38.25;36.25;25.00;23.75;23.75;24.00;24.00;25.75;39.25;35.25;24.75;24.00;23.00;23.50;24.00;24.75;27.50;26.50;24.00;23.50;23.50;23.75;23.00;23.25;23.75;23.75;23.50;23.00;21.75;23.25;23.50;22.75;22.50;23.50;23.00;23.00;22.75]
4107-  [24.75;24.25;24.50;25.00;25.00;24.25;24.25;23.25;24.50;24.25;25.00;26.75;26.75;25.00;24.00;23.75;24.25;24.50;25.50;32.25;31.50;25.00;24.25;23.50;24.00;24.25;25.50;38.50;36.25;25.00;24.00;23.50;23.50;24.25;25.75;39.25;35.50;24.50;24.25;23.75;23.50;23.75;25.00;27.50;26.25;23.75;23.50;23.00;22.75;23.00;23.25;23.75;23.50;23.25;23.00;22.25;23.25;23.25;23.50;23.25;23.00;22.25;22.75;22.75]
4592-  [24.00;24.00;24.50;25.25;25.50;24.25;24.00;24.25;24.00;24.25;24.75;27.25;26.75;24.75;24.25;23.50;24.00;24.75;25.00;32.50;31.25;25.50;24.25;23.50;24.00;24.25;25.25;38.75;36.00;25.00;24.00;23.50;24.50;24.50;26.00;39.00;35.25;24.50;24.00;23.25;23.75;24.00;24.75;27.75;26.50;24.00;23.50;23.25;23.50;23.75;23.75;24.50;24.00;23.50;23.25;21.75;23.25;23.50;23.50;23.00;23.25;22.75;23.00;23.00]
5077-  [24.50;24.00;24.50;25.00;25.00;24.00;25.00;24.25;24.75;24.25;25.00;26.50;27.00;24.75;24.50;24.25;24.25;24.25;25.25;32.25;31.25;25.00;24.25;24.00;24.00;24.25;25.75;38.50;36.25;25.00;24.25;23.75;24.50;24.00;25.75;39.00;35.50;24.75;23.75;23.00;24.00;24.00;24.75;27.50;26.50;24.00;23.25;23.75;23.50;23.25;23.75;24.00;24.00;23.50;23.00;22.50;23.50;23.50;23.75;23.00;23.50;22.50;22.25;22.75]
5562-  [24.75;24.00;24.50;24.75;25.00;23.75;24.75;24.00;24.25;24.00;24.50;26.50;26.75;24.75;23.75;24.25;23.75;24.25;25.00;32.25;31.25;25.25;24.25;23.50;24.25;24.25;25.50;38.50;36.25;25.00;23.75;24.00;24.00;24.00;25.75;38.75;35.25;24.50;23.50;23.25;24.00;24.00;24.25;27.50;26.25;23.75;23.25;23.75;23.25;22.50;23.25;23.50;23.75;23.00;22.75;22.00;23.50;23.25;22.75;22.00;22.75;22.75;22.75;22.50]
6047-  [24.50;24.25;24.25;25.00;24.75;24.00;24.25;24.00;25.00;24.50;24.50;26.75;26.75;24.75;23.75;24.00;23.50;24.50;25.50;32.00;31.50;25.00;24.50;23.50;23.75;24.00;25.25;38.25;36.00;25.25;24.00;23.25;24.50;24.50;25.75;39.25;35.25;24.75;23.75;23.50;23.50;23.75;24.50;27.75;26.50;24.00;23.25;23.50;23.25;23.00;23.25;23.75;23.50;23.50;22.75;22.75;22.75;23.50;23.00;23.25;23.25;22.75;23.25;22.75]
6532-  [24.50;24.25;24.50;25.00;24.75;24.25;24.00;23.50;24.25;24.50;25.00;27.00;26.75;24.50;24.50;24.00;24.50;24.00;25.50;32.00;31.25;25.00;24.25;23.75;23.75;24.25;25.25;38.25;36.00;25.00;24.00;23.50;24.25;24.50;25.50;39.00;35.25;24.75;24.00;23.25;23.50;24.00;24.25;27.75;26.75;23.50;23.00;23.00;23.00;23.00;23.75;23.25;23.50;23.25;22.75;22.50;22.50;23.00;23.25;22.75;23.00;22.50;22.75;22.50]
